,tweet,sentiment
3217,kacau banget nih gojek saldo gopay kuras haduuh,negative
3218,pioner batagor bandung batagor iksan batagor riri ikan lumayan enak,negative
3219,komikus bayar ai ya nya sengaja jatuh presiden pilih presiden 2019,negative
3220,negara kian bobrok pimpin presiden gemar tipu bohong tenggelam hancur 2019,negative
3221,warung kopi nih sok sok an pesan matcha papermint eh nya minum pepsodent,negative
3222,pe andingan persija kualitas,negative
3223,pala peang polisi republik indonesia jihad dasar a1b2c3d4e5f6 a1b2c3d4e5f6,negative
3224,lebih kesal sanksi pssi,negative
3225,cemburu sapu nya hak,negative
3226,tembak mati a1b2c3d4e5f6 hidup tambah tambah virus,negative
3227,jokowi plin plan bu sus melempem,negative
3228,marah sinyal indosat,negative
3229,ojek online a1b2c3d4e5f6 muka driver ojek online sepe i a1b2c3d4e5f6 a1b2c3d4e5f6,negative
3230,bongkar bang biar lacur,negative
3231,staf nya ramah saji makan sepe i banting banting piring taruh minum paro nya sembarang informasi minum harga makan mahal makan sayur nya asin,negative
3232,bagus makan nya kualitas kampus layan nya cepat parkir nya susah bersih nya,negative
3233,ciri jokower iq200 kolam otak mentok nya tuduh lawan nya anti pancasila htilah aneh tuduh lawan nya pikir volume otak nya cetek,negative
3234,bayar mahal kualitas murah,negative
3235,sih bocah ingus dukung front bela islam ketua nya a1b2c3d4e5f6,negative
3236,pagi niat berangkat rumah eh jalan macet serobot pagi umpat,negative
3237,suka galau antuk pas ajar bikin bosan nya,negative
3238,tinggal makan makan order banyak it si ok ramai a keluarga sore tunggu jam order sedia order pes buat jam ya tunggu info stok,negative
3239,resto sapulidi rekomendasi internet baca pandang bagus makan sawah te arik ubah buruk parkir sedia jalan akses rusak nya akses,negative
3240,lo angkahong ada lahan pasar jambu 2 bogor rugi negara 43 1 dalang nya bima arya sentuh komisi berantas korupsi eh salah direktur komisi berantas korupsi rangkul wali kota pilih kepala daerah 2018,negative
3241,mc donalds sih senang mc donalds jamin suka mandi cuci kakus nya oke lokasi nya daerah anak muda bangun cermin anak muda sayang nya parkir nya sesal cari parker,negative
3242,utang negara beda utang orang orang nya mati utang nya bingung bayar negara aakan mati rakyat rugi,negative
3243,a1b2c3d4e5f6 sookoriin wkwk guna kesal mahal,negative
3244,kali pergi bandung kuis butcher a to unjung milik teh baik the delicious steak nama entre cote sayang kunjung kecewa menu te ulis layan nya info hidang steak izin gila entre cote lanjut,negative
3245,adit a1b2c3d4e5f6 a1b2c3d4e5f6 kali baca bilang dasar mahasiswa a1b2c3d4e5f6 tipe tipe mahasiswa suka peras jabat korup usaha usaha nakal bawa nama ketua bek harga,negative
3246,mobil toyota nyaman banget ya,negative
3247,bahagia cemburu,negative
3248,orang suka bilang laku buzzer noda jokowi buzzer buzzer busuk junjung nya pepes kosong didik bunyi balap jargon gombal maksimal substansi bikin a1b2c3d4e5f6 meh,negative
3249,ananda serang fadli apes jilat sisir tenggelam fadli zona nya negara satu republik indonesia,negative
3250,hati wahabi partai adil sejahtera front bela islam ikut serbu kiai said seru,negative
3251,buncis daging jamur goreng tepung favorit porsi harga mahal sih muas,negative
3252,hotel kecewa,negative
3253,salah muslim milik konsep apik solusi indah politik islamisasi islam dipolitisir penting,negative
3254,biar salah tafsir ruang a1b2c3d4e5f6 acung,negative
3255,restoran kemang village momi toy mahal enak situ deh,negative
3256,nasi goreng thailand harga 35 ribu polos suir ayam seafood seafood nya,negative
3257,pe meja meja usang menu makan variatif harga nya bilang murah harga harga toilet kotor bau sedap,negative
3258,nya nyaman nyaman layan ramah cepat makan sepe i sop buntut iga bakar barbeque standar bumbu pasta aglio olio beef nya standar harga makan mahal padan,negative
3259,nya susah temu layan nya buruk minum lumayan mahal situasi nya tarik buruk,negative
3260,ai busuk pakai busuk,negative
3261,muka sesat kayak buddha julai,negative
3262,indosat kakak nya limit,negative
3263,pikir jokowi kesal harap menang mutlak,negative
3264,layan manajemen restoran langsung restoran restoran kenal orang salah kenal bandung cinta kuliner restoran sierra kafe lounge keluarga tanggal 30 juli 2014 kemarin dine in,negative
3265,spesial makan layan nya ramah cekat,negative
3266,januari galeri indosat registrasi kakak mbak nya tas registrasi kemarin telepon sms blokir registrasi nya coba terima kasih layan nya excellent,negative
3267,detail nya bohong rakyat kampanye topeng sederhana tampil,negative
3268,marah 4 tanggal 28 april 2018 jam 14 05 selesai gerai indosat malu dablek manajer presdir indosat jaka a,negative
3269,notifikasi gencar ingat sepe i order barang bayar terus layan langgan telepon gilir biar lupa angus,negative
3270,bosan banget a1b2c3d4e5f6 ruas jalan kota palangkaraya,negative
3271,nasi campur ab du tikung jalan kalipah pajagalan nasi campur nasi hainam ya spesial daging nya potong tipis layan layan,negative
3272,lihat ai ai sengaja cari cela presiden gol jago nya sepe i ramai ramai cela insiden kakak kuning zaadit bukti zaadit pikir cengeng pergi tinjau ai cari sensasi prestasi,negative
3273,car free day kali kecewa kotor sudirman lewat sepeda,negative
3274,juara curi partai demokrasi indonesia juang,negative
3275,partai a1b2c3d4e5f6 indonesia biar presiden dukung bangkit partai a1b2c3d4e5f6 indonesia,negative
3276,suasana nya asyik romantis ekslusif pandang nya bagus sayang jalan nya rusak,negative
3277,kabar gembira a1b2c3d4e5f6 setia ahoker sih mulut a1b2c3d4e5f6 baca cnn ahok hak asuh a1b2c3d4e5f6 a1b2c3d4e5f6 a1b2c3d4e5f6 asuh nya kolam butek,negative
3278,dasar murah,negative
3279,hormat tolong baik mutu kereta harina orang tua moga beli tiket eksekutif kecewa kondisi gerbong kotor,negative
3280,bal bosan destinasi,negative
3281,babu hidup garis miskin rela tinggal keluarga kerja babu negara sisa kecuali cari uang biar miskin didik minim ketrampilan babu mbok ya banyak gaya bicara level babu tetap babu hidup belas kasihan majikan makan sisa makan majikan barang barang pakai bekas majikan bangga,negative
3282,a1b2c3d4e5f6 a1b2c3d4e5f6 a1b2c3d4e5f6 pura ibadah umat hindu bakar dasar manusia pancasila undang undang dasar 1945,negative
3283,pastur said aqil persis a1b2c3d4e5f6 percaya balas ucap nya,negative
3284,a1b2c3d4e5f6 sih bahar cermin hasut umat benci presiden jokowi,negative
3285,pe masuk greetings layan sibuk sila duduk duduk pikir layan menu tunggu 5 7 menit datang layan menu,negative
3286,usaha lupa mu sulit nya ku kenal galau,negative
3287,kunjung pe me noah si barn dago repeater noah si barn cibeureum sangka suasana bagus menu kejut sikap layan ramah duduk sofa suggest layan wanita layan pria izin alas malas bersih,negative
3288,marah marah kayak offline jam gin jne oh jne,negative
3289,negara satu republik indonesia tolak hati front bela islam laknat,negative
3290,suka jokowi suka prabowo,negative
3291,haha a1b2c3d4e5f6 doang argumen cetek banget sih ilmu nya ya a1b2c3d4e5f6 adu domba ya fitnah,negative
3292,a1b2c3d4e5f6 tito narkoba rekayasa akan polisi hebat menanggani narkoba,negative
3293,baterai asli ngecas nya aman 85 sesuai terang nya,negative
3294,cabang kota review unjung a dekorasi tarik coba makan mes rekomendasi menu medallion mozarella beef steak nya panas saji sepe i selesai digrilled cold meat plain pasta salah nya pas side dish,negative
3295,kejut layan satu aman nya bkpn bromo malang diskriminasi banget informasi produk sepele cenderung usir kecewa,negative
3296,aurat umbar umbar malu,negative
3297,rumah sinyal telkomsel 4 jalan,negative
3298,kakak colek colek wanita murah,negative
3299,zaddit mahasiswa a1b2c3d4e5f6,negative
3300,sukses,negative
3301,be indak hahahahahahahahahahah masak iya be indak laku otak laku nya ai demokrat suruh orang lumpuh lari kencang,negative
3302,jalan bangun tolong tagih pimpin nya ekspos wajib presiden gaji rakyat,negative
3303,wkwk puas banget sudirman said ida kalah hitung cepat lem survei,negative
3304,jual pulsa elektrik isi nomor 6281286503968 saldo pulsa kurang aduh,negative
3305,te ipu sepe i jaka a gue wakil gubernur sara licik serakah ingkar janji keruk dana anggar dapat belanja daerah,negative
3306,kasihan parit parit jaka a tutup gubernur presiden ya,negative
3307,kali makan keluarga teman teman makan nya enak makan teman teman betapa kaget nya pesan brokoli cah bawang putih nya ulat nya ulat nya untung makan komplain ulat nya restoran peduli ganti masakan masuk nya bon sungguh ajaib lanjut,negative
3308,nya nongkrong sih enak minum nya harga nya standar 25 50k makan nya nya banget not rekomendasi,negative
3309,layan sih cepat masakan nya asal matang pesan udang saos tiram masakan kepiting saos padang tang kepiting,negative
3310,gerombol a1b2c3d4e5f6 lapar ancam polisi nya gerombolang a1b2c3d4e5f6 kedok agama bubar,negative
3311,buka instagram habis kuota iri hati,negative
3312,kejar bohong nya sulit prabowo suka bohong bohong,negative
3313,sulit nasihat orang fanatik agama,negative
3314,pengupload obrol fitnah mesum habib rizieq shihab,negative
3315,zaman hujan jemur zaman hujan mantan galau,negative
3316,orang kalimantan a1b2c3d4e5f6 binatang a1b2c3d4e5f6 manusia primitif dayak laku a1b2c3d4e5f6 banyak tinggal utan rimba adab modern mati busuk,negative
3317,ai demokrat tebak bicara dukung jokowi khianat,negative
3318,ganti menteri pe ani fungsi selesai pangan,negative
3319,indosat sebab gue marah,negative
3320,kemarin jalan trotoar jalan riau bangku posisi nya hambat,negative
3321,politik sekuler tiada agama jual negeri rendah ulama bukti sejahtera minoritas sengsara mayoritas bahaya,negative
3322,polisi a1b2c3d4e5f6 polisi kumpul a1b2c3d4e5f6 jilat omong omong kosong,negative
3323,sesal gue beli spotify premium,negative
3324,jokowi be anggung jaka a beres eh calon presiden,negative
3325,bodoh tolol kecebongers main korban bahan bakar minyak 1 harga era susilo bambang yudhoyono berita produk jokowi see evilmonkey see evilmonkey see evilmonkey see evilmonkey,negative
3326,marah gue indosat,negative
3327,anjir suka gaya main nya songong songong,negative
3328,indonesia pimpin gemar senyum bengis laku nya indonesia pimpin tampil sederhana mempe ahankan mewah kuasa nya indonesia pimpin otentik,negative
3329,menu utama masakan sunda menu saji unik tempat katel,negative
3330,makan enak konsep restora bagus live musik sayang ya staf nya bagus sepe i ajar sikap tamu,negative
3331,sok polos deh sayang salah ya ku,negative
3332,akibat ketidakmenge ian nya bangsa utama nya ekonomi pil pahit tel jokowi dukung nya jokowi a1b2c3d4e5f6 nya rakyat sesal pilih jokowi,negative
3333,nama nya sih oxtale makan unggul nya sop buntut sop buntut cabai hijau pesan hambar quessadilla nya bikin males banget,negative
3334,hindu contek islam brahma nabi ibrahim visnuh nabi nuh shiwa nabi saleh umat hindu menymebah patung fakta nya nabi sembah allah maha esa larang sembah patung pikir pakai otak situ otak,negative
3335,biang rusa anggota dewan wakil rakyat ri jahat lingkung,negative
3336,kesal banget sih indosat a1b2c3d4e5f6 lemah otak banget cepat internet nya maksimal 32 kbps marah,negative
3337,order warna hitam kirim warna merah muda,negative
3338,hujan macet say,negative
3339,puas,negative
3340,orang a1b2c3d4e5f6 banget ya beres bongkar dasar a1b2c3d4e5f6 gubernur a1b2c3d4e5f6,negative
3341,senin ku lelah,negative
3342,sok banget sih mat sok sok ceramah ceramah sesat,negative
3343,mati lo ahli zon a1b2c3d4e5f6 sok bersih harga nya mata rakyat oceh burung ku lapar,negative
3344,buruk,negative
3345,uji matematika sulit pakai banget,negative
3346,enak enak makan lihat dinding kecoak gede banget panggil pelayan2 nya kasih kecoak teriak teriak bilang a1b2c3d4e5f6 pergi suruh teman nya usir sih kecoak makan meja anak umur 6 sibuk tarik2 meja takut sih kecoak terbang makan,negative
3347,penasaran nya hit banget cabang jalan dipatiukur bandung jam 11 malam tanggal 3 september 2016 nya buka jam 2 pagi nya lumayan parkir luas pilih meja non smoking lantai malam minggu nya ramai daftar tunggu kecewa waiting nya,negative
3348,politik negara kotor kecewa sebab tindak pimpin pakat bangkang lampau batas tata susila adab resam,negative
3349,larang larang orang parkir teras nya situ cina a1b2c3d4e5f6 tinggal negara bangun rumah tanah orang indonesia pergi cina dasar anak a1b2c3d4e5f6 cina,negative
3350,ganyang cina hari belaga hari,negative
3351,layan milik duduk kasir komunikatif rekomendasi porsi menu pesan standar parkir susah,negative
3352,layan payah baca prioritas kong hele tanda tangan ba tunggu sx,negative
3353,bandung biar kota biar sok metropolitan orang jaka a surabaya bandung asa desa,negative
3354,kes 2 layan oke ramah bicara bahasa sunda nya bandung resto sunda cerita nya pelayann nya gabung 3 meja eh layan bilang pesan bu bilang rombong pesan nya rombong eh layan gabung 2 meja nyaman,negative
3355,gubernur a1b2c3d4e5f6 dunia 58 pikir nya,negative
3356,nih konfirmasi nya bayar kirim bukti transfer e tiket kecewa gantung,negative
3357,pilih pimpin a1b2c3d4e5f6 pimpin pimpin a1b2c3d4e5f6,negative
3358,anak kampung susah atur nya adat nya sopan santun nya ajar nya,negative
3359,netral banget ya polisi heran rajiakan tahu aparat polisi tentara nasional indonesia tangkap anggota api nya iya setor milik barang haram bikin polisi wara,negative
3360,beda saking istimewa nya jokowi takut gubernur jaka a lihat beli grasi kakak bilang suruh sayang sogok hilang kakak nya istimewa ah begitu,negative
3361,suka sedih rupiah bias gue sombong banget rl a is nya sombong,negative
3362,langgan sekian nikmat steak kenal murah riah sepe i pesan tenderloin favorit ubah harga ukur steak salad oi el jagung kacang polong sendok makan layan tanggap sopan kecewa,negative
3363,ayo mari aman indonesia prabowo hancur bangsa,negative
3364,percaya demis busuk nya cium,negative
3365,suara azan maghrib berisik masjid nya bakar nih,negative
3366,ya hapus majalah tua bekas,negative
3367,warga kampung pulo muara zalim cina rata daerah diam ahok balas dendam kesumat sembelih a1b2c3d4e5f6 partai a1b2c3d4e5f6 indonesia jalan jalan,negative
3368,a1b2c3d4e5f6 moral generasi muda tonton pelihara laku panggung kayak a1b2c3d4e5f6,negative
3369,sesal beli camil,negative
3370,nya bagus foto foto sejuk udara nya coba coba makan situ harga nya mahal enak sesal deh,negative
3371,orang banyak sulit harga orang,negative
3372,nya besar badan bosan kurus melulu,negative
3373,dasar orang kampung atur lintas a1b2c3d4e5f6 sih,negative
3374,handphone lenovo banget panas sih payah,negative
3375,proses nya pltb ikut jaman susilo bambang yudhoyono izin selesai gilir bangun nya pas presiden ya klaim prestasi nya ampun,negative
3376,ya kecewa cerita sek karang susah cari daging nya pasar jual nya kasih khusus pindah pasar kasih aduh coba pasar rakyat indonesia,negative
3377,prabowo yenny tolak sabaar ya roh tolak,negative
3378,bilang partai a1b2c3d4e5f6 indonesia a1b2c3d4e5f6 nya,negative
3379,kecewa layan hotel holiday inn inap hotel laku kena layan tambah kamar mandi tisu nya harga nya lumayan mahal sesuai layan,negative
3380,tingkat kedisplinan orang indonesia nya orang jepang,negative
3381,makan pinggir jalan makan nya enak layan bagus harga mahal,negative
3382,musuh pancasila panglima putus hubung bicara sepe i politik partai demokrasi indonesia juang,negative
3383,a1b2c3d4e5f6 ruhut bilang jokowi presiden bela bela presiden dasar jilat,negative
